dataset,method,regime,n,n_bert_errors,addition,n_added,auroc_base,auroc_full,delta_auroc,delta_auroc_ci_low,delta_auroc_ci_high,auprc_base,auprc_full,delta_auprc,delta_auprc_ci_low,delta_auprc_ci_high
setfit_ag_news,subgraphx,all,7600,471,committee:confidence+disagreement(4 topologies),16,0.8868036687564534,0.885633245268645,-0.0011701991962680997,-0.004524901130849629,0.0015759656538844617,0.3342144929388435,0.34527582743678686,0.009868070562069372,-0.009882816095982808,0.02904448605147218
setfit_ag_news,subgraphx,all,7600,471,committee:confidence+explanation(4 topologies),88,0.8868036687564534,0.875290632829813,-0.011390371518863783,-0.02072952420365319,-0.002977249328363358,0.3342144929388435,0.31932900205799464,-0.015163521626455486,-0.04511742970392437,0.013446030125759047
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,bert_explanation,19,0.8106061598379266,0.8002768172133151,-0.010043366769136728,-0.02925045030142585,0.010405264446673609,0.09288454724528535,0.08453702606583749,-0.008892824500478702,-0.034701899440901074,0.017991348034704164
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,constituency:gnn_confidence,3,0.8106061598379266,0.8059103094764051,-0.004582331890128139,-0.014077999073612634,0.00010583994359778202,0.09288454724528535,0.09994154096650866,0.004796197914922148,-0.0029302177580211356,0.016588488122979427
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,constituency:gnn_disagreement,1,0.8106061598379266,0.8103845750812115,-0.0002238451244267955,-0.0003642751350490525,-9.700235178136958e-05,0.09288454724528535,0.09229216362164754,-0.0006119270744441596,-0.002266923708361005,0.0005799020786757316
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,constituency:gnn_confidence+explanation,22,0.8106061598379266,0.8009361137308324,-0.008896971398375144,-0.024276121895811277,0.005062721495761552,0.09288454724528535,0.08231765605963622,-0.012034364905423893,-0.032068751365855734,0.003658458435469494
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,constituency:gnn_confidence+explanation+bert_explanation,41,0.8106061598379266,0.7952873397603828,-0.014351888526815328,-0.03821938372111391,0.009018121759419679,0.09288454724528535,0.08361899683471498,-0.010124996189282285,-0.03540198075628298,0.014847938561168093
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,syntactic:gnn_confidence,3,0.8106061598379266,0.8036879126060987,-0.00675130161135389,-0.017279184434448067,5.166445565465674e-05,0.09288454724528535,0.09667665159505673,0.0025392362928641898,-0.007713044671498779,0.013927509989902704
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,syntactic:gnn_disagreement,1,0.8106061598379266,0.8116442243878585,0.0009924522932408524,-0.0004928709507834694,0.0041746955336839,0.09288454724528535,0.0903167911159655,-0.0027811562196197663,-0.010949314525927732,0.0009116745969183252
setfit_ag_news,subgraphx,bert_confidence>0.9,6506,144,syntactic:gnn_confidence+explanation,22,0.8106061598379266,0.8089131649725804,-0.0016115416328815297,-0.020624387524280727,0.017280969130555313,0.09288454724528535,0.10227402623803969,0.00977595902104287,-0.01834604747175099,0.04151845793906608
