dataset,method,graph,feature,block,coef,ci_low,ci_high,significant_95
setfit_ag_news,subgraphx,window,progression_maskout_drop_k3,Progression,0.1286058719508182,-0.07946443968937651,0.4333083952276599,False
setfit_ag_news,subgraphx,window,progression_maskout_drop_k5,Progression,0.07490411857557198,-0.28089397608850475,0.35398228658109093,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k1,Progression,-0.153319941711562,-0.9489331357356845,0.5852455602740743,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k10,Progression,-0.7425408683153941,-1.3125895660899858,0.07031595802179799,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k3,Progression,-0.06684902287379324,-1.331478478621052,1.128829873727308,False
setfit_ag_news,subgraphx,window,progression_sufficiency_drop_k5,Progression,1.0727922813517556,0.24966197747178734,1.8076716233396337,True
setfit_ag_news,token_shap_llm,tokens,prediction_confidence,confidence,-2.9911890093024334,-3.9128488212822803,-2.236844638353441,True
setfit_ag_news,token_shap_llm,tokens,consistency_baseline_margin,confidence,1.8890896967387276,1.268337913737166,2.6833899900801255,True
setfit_ag_news,token_shap_llm,tokens,auc_origin_entropy,confidence,-2.203141882784186,-2.4958214283558156,-1.965053240441838,True
setfit_ag_news,token_shap_llm,tokens,auc_deletion_auc,AUC,0.40676868316587633,-0.16330725623133704,0.9840771544042023,False
setfit_ag_news,token_shap_llm,tokens,auc_insertion_auc,AUC,0.30891878744600776,-0.051095053577637585,0.7627425589685473,False
setfit_ag_news,token_shap_llm,tokens,consistency_preservation_necessity,Consistency,-0.5920443332508231,-1.0399694110891597,-0.20082738790114688,True
setfit_ag_news,token_shap_llm,tokens,consistency_preservation_sufficiency,Consistency,0.517265491531619,0.038656575932384814,0.9925331564014496,True
setfit_ag_news,token_shap_llm,tokens,fidelity_asymmetry,Fidelity,-0.26588490844255824,-0.4936528009813154,-0.06504796995234738,True
setfit_ag_news,token_shap_llm,tokens,fidelity_minus,Fidelity,-0.30818402606171347,-0.6041357715173999,-0.06713882351763861,True
setfit_ag_news,token_shap_llm,tokens,fidelity_plus,Fidelity,0.17081955440499566,-0.06587018796967811,0.4128196476894378,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top1,Progression,-0.17360669923993566,-0.7277833415268287,0.2321277348155985,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top10,Progression,0.009907732427572594,-0.18006166051924563,0.45476341440288826,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top3,Progression,0.04434841152922726,-0.20368944353682583,0.8144671702678694,False
setfit_ag_news,token_shap_llm,tokens,progression_concentration_top5,Progression,-0.06877893572322727,-0.4557366460250549,0.6705235577719885,False
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k1,Progression,0.0017871699800817678,-0.08851658994728456,0.08681316173516827,False
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k10,Progression,0.21110679961784914,0.06332141377328895,0.3952676958519173,True
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k3,Progression,0.03480576371758909,-0.09061169627668979,0.2053741780523483,False
setfit_ag_news,token_shap_llm,tokens,progression_maskout_drop_k5,Progression,-0.05476729206007314,-0.2037424014757035,0.14869570770819054,False
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k1,Progression,0.22603524098515265,0.05027757078660205,0.3932183192005828,True
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k10,Progression,0.05962577818058684,-0.14989763202461515,0.30317741946647725,False
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k3,Progression,0.0012710124885084641,-0.21627547025277952,0.22467572066601438,False
setfit_ag_news,token_shap_llm,tokens,progression_sufficiency_drop_k5,Progression,0.12561558993668576,-0.09648471440899276,0.3639459057878757,False
stanfordnlp_sst2,graphsvx,constituency,prediction_confidence,confidence,-0.13180027598015037,-0.44695983584336596,0.23871049396671506,False
stanfordnlp_sst2,graphsvx,constituency,consistency_baseline_margin,confidence,-0.13179977821097102,-0.446959496242529,0.23871440499381097,False
stanfordnlp_sst2,graphsvx,constituency,auc_origin_entropy,confidence,-1.1779476787626422,-1.877372488339244,-0.37216955945631475,True
stanfordnlp_sst2,graphsvx,constituency,auc_deletion_auc,AUC,-0.6438143226057631,-1.7944635349956912,0.3976517066031185,False
stanfordnlp_sst2,graphsvx,constituency,auc_insertion_auc,AUC,0.9357085628486173,-0.23988927768680476,2.0158460551790536,False
stanfordnlp_sst2,graphsvx,constituency,consistency_preservation_necessity,Consistency,-0.02518427511415337,-0.22090587064899717,0.25419983365786974,False
stanfordnlp_sst2,graphsvx,constituency,consistency_preservation_sufficiency,Consistency,-0.17379357720949232,-0.4676860546724608,0.19582118915641925,False
stanfordnlp_sst2,graphsvx,constituency,fidelity_asymmetry,Fidelity,-0.14219151156921914,-0.46096321680274494,0.11907059445512934,False
stanfordnlp_sst2,graphsvx,constituency,fidelity_minus,Fidelity,-0.16228090186724436,-0.7900853484531035,0.2719991316495811,False
stanfordnlp_sst2,graphsvx,constituency,fidelity_plus,Fidelity,0.0560024341202362,-0.4285093245040911,0.36889232752813655,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top1,Progression,0.003914018431970657,-0.25844549125499733,0.48449261009529676,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top10,Progression,-0.029604368087911326,-0.46177799534037034,0.353159579558698,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top3,Progression,-0.06767143395857035,-1.2852070065027152,0.27539336785892254,False
stanfordnlp_sst2,graphsvx,constituency,progression_concentration_top5,Progression,-0.1866473181870087,-0.6622299983959562,0.20025797060415612,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k1,Progression,-0.09754981701117668,-0.4666265798077499,0.2958802663090944,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k10,Progression,0.017059956634370845,-0.7734864295714493,1.0915908574673703,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k3,Progression,0.02659680130948844,-0.587268710458667,0.678913573011806,False
stanfordnlp_sst2,graphsvx,constituency,progression_maskout_drop_k5,Progression,-0.27307756105013337,-1.1063197442954693,0.553491225620265,False
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k1,Progression,0.4186205396150841,-0.3709603169311709,1.6187268872894265,False
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k10,Progression,-1.0096653204026953,-1.9533481322744097,-0.19595532294290774,True
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k3,Progression,1.017725453352153,-0.1541128758320709,2.0668935858525956,False
stanfordnlp_sst2,graphsvx,constituency,progression_sufficiency_drop_k5,Progression,0.08843356902832797,-1.0013188187983249,1.4246973873747086,False
stanfordnlp_sst2,graphsvx,skipgrams,prediction_confidence,confidence,-0.32097787773246533,-0.5362746970791387,-0.10803110423888994,True
stanfordnlp_sst2,graphsvx,skipgrams,consistency_baseline_margin,confidence,-0.32097742973897747,-0.5362726827090717,-0.10803100193259328,True
stanfordnlp_sst2,graphsvx,skipgrams,auc_origin_entropy,confidence,-2.0185935248970717,-2.823096894669566,-1.2923729108351556,True
stanfordnlp_sst2,graphsvx,skipgrams,auc_deletion_auc,AUC,-0.839980303098433,-1.4492916340172817,-0.33335577369535296,True
stanfordnlp_sst2,graphsvx,skipgrams,auc_insertion_auc,AUC,1.2385992672033788,0.3186401012142897,2.018430769200443,True
stanfordnlp_sst2,graphsvx,skipgrams,consistency_preservation_necessity,Consistency,-0.2539789419678586,-0.4302150563402472,-0.07085316381383058,True
stanfordnlp_sst2,graphsvx,skipgrams,consistency_preservation_sufficiency,Consistency,-0.0481606020087218,-0.29234071358551017,0.2262856147159862,False
stanfordnlp_sst2,graphsvx,skipgrams,fidelity_asymmetry,Fidelity,0.3183430342952542,-0.02020195215643804,0.6891793305015986,False
stanfordnlp_sst2,graphsvx,skipgrams,fidelity_minus,Fidelity,0.0024173840093237985,-0.4469920713497638,0.3374277870135965,False
stanfordnlp_sst2,graphsvx,skipgrams,fidelity_plus,Fidelity,-0.30185006221116073,-0.7129126792651013,-0.006048362868120894,True
stanfordnlp_sst2,graphsvx,skipgrams,progression_concentration_top1,Progression,0.0629751367507803,-1.1893832314986927,0.25711094521729566,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_concentration_top10,Progression,-0.1812238900545472,-0.5725442639723223,0.1399697648119659,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_concentration_top3,Progression,-0.4811284591136041,-1.1391381981080126,0.2380899964606042,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_concentration_top5,Progression,1.015113371518705,-0.07111817057264697,2.347597782385971,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_maskout_drop_k1,Progression,0.2866989744246191,-0.19365515709310954,1.070957140848001,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_maskout_drop_k10,Progression,0.00242932671645107,-0.4469740079131806,0.3374309469485506,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_maskout_drop_k3,Progression,0.5047525492759186,-0.4676028724638866,1.4397635631723285,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_maskout_drop_k5,Progression,-0.898506908290444,-1.8334935644602077,0.069631595275339,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_sufficiency_drop_k1,Progression,0.8795464661223307,-0.12320969214588647,2.026922085831575,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_sufficiency_drop_k10,Progression,-0.3018681701900448,-0.7129366452979572,-0.006059376870716088,True
stanfordnlp_sst2,graphsvx,skipgrams,progression_sufficiency_drop_k3,Progression,0.948181295732476,-0.2313997428975756,2.4704948011123755,False
stanfordnlp_sst2,graphsvx,skipgrams,progression_sufficiency_drop_k5,Progression,0.10767911502968817,-1.0888551737309582,1.3599582589322103,False
stanfordnlp_sst2,graphsvx,syntactic,prediction_confidence,confidence,-0.45677011987488675,-0.8967883353252591,-0.03917437051934196,True
stanfordnlp_sst2,graphsvx,syntactic,consistency_baseline_margin,confidence,-0.45676689422642514,-0.8967870681443859,-0.039172728902400845,True
stanfordnlp_sst2,graphsvx,syntactic,auc_origin_entropy,confidence,-1.9715877107572397,-2.6430560758640236,-1.2783726646927454,True
stanfordnlp_sst2,graphsvx,syntactic,auc_deletion_auc,AUC,0.6071213385105373,-0.6322623659731492,1.686024527996722,False
stanfordnlp_sst2,graphsvx,syntactic,auc_insertion_auc,AUC,0.6646339420972845,-0.5545630397091323,1.8299374181178212,False
stanfordnlp_sst2,graphsvx,syntactic,consistency_preservation_necessity,Consistency,-0.31951776750458355,-0.6343623122655697,0.056136987233136454,False
stanfordnlp_sst2,graphsvx,syntactic,consistency_preservation_sufficiency,Consistency,-0.8675973579246828,-1.3050631135601567,-0.2999536880781612,True
stanfordnlp_sst2,graphsvx,syntactic,fidelity_asymmetry,Fidelity,-0.14889540710301247,-0.5789450541072653,0.26298925533193224,False
stanfordnlp_sst2,graphsvx,syntactic,fidelity_minus,Fidelity,0.09358139914396421,-0.4399722763754729,0.5532388443906577,False
stanfordnlp_sst2,graphsvx,syntactic,fidelity_plus,Fidelity,0.551643785090236,-0.13376857848777704,1.1629171172850739,False
stanfordnlp_sst2,graphsvx,syntactic,progression_concentration_top1,Progression,-0.2902693929120127,-0.7889334669295281,0.17459311344782186,False
stanfordnlp_sst2,graphsvx,syntactic,progression_concentration_top10,Progression,0.20612784545340462,-0.24755791482946465,0.5733937398774187,False
stanfordnlp_sst2,graphsvx,syntactic,progression_concentration_top3,Progression,-0.3438700825333511,-0.9278182303147517,0.24799413676103,False
